payment_id,date,customer_id,employee_id,product_id,price
491700,2010-05-26,766833,2629,2,75.0
483420,1994-08-03,613155,3026,4,25.99
998346,2019-09-20,620640,3686,4,25.99
398372,2018-09-24,759854,2248,0,19.2
654492,2002-09-13,395335,66,3,45.5
607301,2009-10-29,433022,2537,3,45.5
503922,1993-10-22,688205,1349,1,60.0
264470,1997-02-18,288900,1756,4,25.99
292433,2010-10-12,125494,77,1,60.0
425733,2011-09-17,944844,625,2,75.0
871382,1997-12-26,816755,2656,2,75.0
598617,1993-04-24,838250,44,0,19.2
865538,2007-04-07,135440,344,3,45.5
139890,1994-02-20,15092,1583,0,19.2
329979,1993-07-19,781793,3579,2,75.0
991926,2014-10-31,659985,3753,3,45.5
945270,1993-06-22,489721,2060,0,19.2
82094,2000-02-27,558136,3597,4,25.99
669389,1995-09-02,40458,344,3,45.5
482974,1999-01-22,750294,3111,2,75.0
603084,2014-10-23,349075,2568,4,25.99
158209,2009-03-16,328950,1498,2,75.0
989749,1993-12-10,706916,275,2,75.0
427624,1996-06-22,420759,77,2,75.0
110895,2020-11-22,432997,2775,3,45.5
446968,1992-05-18,826225,3836,3,45.5
726064,2001-12-19,60319,2043,2,75.0
33186,2014-04-16,77792,601,2,75.0
97665,2019-08-05,359878,879,0,19.2
408644,2007-11-26,127963,44,3,45.5
325149,2002-12-05,933379,1430,0,19.2
8891,2011-07-08,627346,1101,0,19.2
203857,2016-01-23,263710,1120,1,60.0
188318,2002-06-08,649678,2556,0,19.2
596636,2012-08-01,647246,1170,2,75.0
139567,2014-03-27,263437,2552,3,45.5
119039,1999-02-17,818638,3357,3,45.5
187786,1990-10-23,588487,1498,0,19.2
958035,2000-08-16,310278,2720,2,75.0
476847,2020-03-19,724504,1926,0,19.2
939530,2011-11-30,4511,3345,3,45.5
199369,1991-10-24,37523,2844,0,19.2
279242,2004-05-05,108081,1559,2,75.0
10976,2002-05-27,729087,2825,0,19.2
660584,2016-06-26,820712,42,2,75.0
361648,2006-06-10,349075,1056,4,25.99
654395,1999-05-10,55747,2891,0,19.2
151795,2000-04-04,823059,3592,4,25.99
315572,2005-09-13,509503,3026,0,19.2
779716,2001-01-20,60719,2720,2,75.0
162421,2003-03-15,14587,1862,2,75.0
927677,2007-03-04,159745,3686,1,60.0
233264,2009-10-11,219013,879,0,19.2
519200,2009-01-09,218822,3597,4,25.99
924527,2004-07-18,607992,3753,1,60.0
921515,2011-05-01,69813,2729,0,19.2
257506,1997-03-25,243431,2474,0,19.2
909396,2005-01-15,713560,2568,0,19.2
275555,2017-09-27,417457,77,2,75.0
97560,1992-08-02,327977,2891,4,25.99
968265,1997-11-27,278643,3343,1,60.0
472306,2010-06-05,508637,1926,0,19.2
909497,2004-12-04,177452,66,1,60.0
394258,2017-04-12,739120,2245,3,45.5
459544,2007-11-01,224145,1661,4,25.99
627377,2016-12-29,979724,2858,2,75.0
532140,1992-08-07,381885,3678,1,60.0
76010,2004-05-03,135440,3343,1,60.0
117134,2016-01-26,47277,499,1,60.0
551930,2011-04-17,455079,2248,1,60.0
529559,2007-10-19,588487,2672,0,19.2
906301,2006-05-01,355270,3686,0,19.2
553904,2002-11-01,120994,3246,3,45.5
469930,2017-11-29,335972,2568,3,45.5
247176,1994-07-27,806298,2825,1,60.0
961394,1998-01-09,511475,3836,2,75.0
19557,1990-08-13,508627,3686,1,60.0
525821,1999-12-18,895965,1186,1,60.0
343043,2010-11-07,355270,3570,2,75.0
601787,2014-05-09,953640,2629,2,75.0
824573,2000-06-05,332939,2729,4,25.99
30400,1992-06-29,44391,2474,0,19.2
701606,2017-03-21,437445,3387,4,25.99
865134,2003-02-13,984249,1583,2,75.0
197642,1994-11-11,198304,1056,4,25.99
169533,2019-06-30,83105,2775,1,60.0
390077,2006-06-08,210824,990,2,75.0
429419,2014-05-30,394367,42,0,19.2
641880,1996-12-16,854586,1065,4,25.99
770938,1997-09-24,149049,2556,2,75.0
301653,2002-12-27,638103,1926,0,19.2
850078,1990-09-10,854656,1528,0,19.2
231782,1995-04-01,980862,666,4,25.99
363662,2020-09-11,227948,3592,0,19.2
63971,2006-05-27,693048,3446,4,25.99
494816,2008-02-06,322882,3836,0,19.2
327892,1993-02-07,110009,3431,3,45.5
426358,2008-09-26,114969,3592,1,60.0
482149,2011-09-08,167307,2656,3,45.5
693450,2003-05-28,934207,2825,3,45.5
47994,1999-03-19,454766,1498,1,60.0
639777,1999-04-08,546933,2775,3,45.5
359358,2014-06-25,778717,666,2,75.0
749549,2013-07-15,173508,512,3,45.5
161295,2003-09-11,141600,879,4,25.99
969447,2004-07-17,187653,2651,2,75.0
242496,1992-04-30,181497,1143,3,45.5
484286,2010-08-27,213076,2060,3,45.5
253374,1997-07-13,321671,2060,2,75.0
922553,1993-11-30,19808,3579,2,75.0
430139,1993-01-18,103020,1862,1,60.0
631517,2001-09-22,252196,288,2,75.0
51124,1998-01-12,842476,879,3,45.5
186579,2004-07-15,83157,625,2,75.0
635172,2012-05-18,894469,601,4,25.99
718651,2009-10-09,437945,747,1,60.0
359421,2000-12-31,508637,2844,3,45.5
844492,1997-05-13,292149,1137,3,45.5
830326,2008-02-02,772852,2651,2,75.0
586489,1992-04-22,880664,1708,0,19.2
441590,2020-03-16,436015,1926,1,60.0
535759,2007-06-14,651358,1101,3,45.5
725471,1994-04-30,872887,2720,4,25.99
69568,2005-03-08,899915,1498,0,19.2
999555,1995-02-15,152229,2568,0,19.2
681256,1990-04-04,266529,288,2,75.0
453510,1999-08-13,528970,2844,2,75.0
351836,1998-11-12,704919,3836,2,75.0
649643,2010-09-15,228990,2248,3,45.5
909736,1993-03-14,530161,44,4,25.99
550097,2006-11-11,759854,275,3,45.5
702754,2009-09-13,60719,42,4,25.99
536660,2010-05-12,582929,1528,4,25.99
500689,1993-07-21,367843,3713,3,45.5
154410,2015-02-18,825008,2259,1,60.0
524778,2015-12-12,920173,1474,4,25.99
542881,2007-03-24,578578,44,0,19.2
221297,2002-04-20,361790,990,2,75.0
534828,2010-01-08,292149,2568,1,60.0
732999,2010-01-21,761639,2623,0,19.2
808083,2001-12-07,829445,1137,1,60.0
811599,2020-04-05,894269,1583,4,25.99
997799,1998-12-31,90109,3005,0,19.2
790147,1998-07-02,705893,639,4,25.99
779046,2017-11-01,154297,3753,4,25.99
734286,1991-06-29,766643,3449,3,45.5
757476,2009-10-14,816755,3953,2,75.0
318033,2011-09-23,362096,3345,3,45.5
125339,2008-09-25,502075,3570,3,45.5
635169,2007-11-12,548845,361,3,45.5
141342,2002-12-06,869967,1101,2,75.0
349907,2017-10-24,4511,1926,3,45.5
302532,1995-05-04,406599,3953,1,60.0
577124,2011-06-29,286197,1559,0,19.2
221888,2004-05-01,27250,512,2,75.0
240799,1994-01-07,894255,44,1,60.0
769937,2007-08-07,737635,1802,0,19.2
727116,2020-03-10,88743,1120,3,45.5
915044,2012-08-20,7719,2259,1,60.0
971122,1998-07-05,404688,1557,3,45.5
266849,2002-12-14,415863,3111,3,45.5
703633,2008-12-05,558136,2720,0,19.2
518375,2002-09-14,913706,1430,1,60.0
558398,2009-07-19,323413,3446,3,45.5
581740,1996-10-07,484437,1430,2,75.0
843467,2017-12-04,854656,2537,2,75.0
273378,2010-04-18,929218,3345,0,19.2
460372,2015-09-11,219013,415,1,60.0
646022,2006-07-07,542627,2248,1,60.0
704566,1996-04-30,47789,2552,0,19.2
809471,2017-01-02,876781,2474,2,75.0
748441,2003-12-16,613807,1070,0,19.2
639708,2019-02-28,870372,666,3,45.5
657002,2003-10-15,845248,2127,1,60.0
215706,2018-06-12,40458,2858,1,60.0
332038,2020-11-05,308293,3753,3,45.5
721820,2006-12-02,997914,1444,1,60.0
992253,2014-04-16,255324,2060,2,75.0
919784,2007-10-06,652427,1349,1,60.0
989900,2010-01-09,716605,44,4,25.99
631778,2019-08-12,502237,390,3,45.5
353226,1996-10-08,437445,3492,4,25.99
181932,2001-06-29,848032,2252,3,45.5
966435,2003-06-24,462572,747,2,75.0
628966,2012-04-29,577888,1802,3,45.5
910236,1994-06-18,22954,66,4,25.99
436727,2008-06-30,104395,1594,1,60.0
792819,2014-08-30,137118,3686,2,75.0
214252,1992-03-26,620640,1926,2,75.0
123995,2015-09-21,557012,3678,3,45.5
892936,2008-01-30,341160,2891,3,45.5
936249,1997-10-12,22238,1430,3,45.5
33312,1994-06-24,733439,42,0,19.2
288807,2015-01-27,229094,3005,2,75.0
194202,2001-05-17,282398,2656,1,60.0
55600,1998-02-15,263437,3246,1,60.0
247575,2004-03-13,786199,275,1,60.0
82813,2002-10-12,384793,1474,4,25.99
82789,2012-10-23,859646,3111,1,60.0
840119,1997-08-29,510785,3678,2,75.0
628365,2015-07-11,793646,2252,4,25.99
78644,2011-11-10,226672,1444,2,75.0
8319,2005-04-30,748085,42,1,60.0
668447,1993-02-21,55747,2552,0,19.2
903441,1994-03-14,435430,3678,4,25.99
466731,2007-06-10,965460,1170,2,75.0
326196,1999-04-12,627346,3597,2,75.0
758299,1999-03-07,186640,2556,1,60.0
700159,2007-03-15,995624,1708,2,75.0
251639,2010-08-13,872744,1802,2,75.0
965038,1990-12-23,516536,639,0,19.2
304104,1994-03-06,36654,2729,4,25.99
528,2019-11-18,392238,44,4,25.99
646607,1991-08-12,486906,1474,0,19.2
459577,1992-11-18,967768,402,2,75.0
251198,2000-07-21,100743,1862,2,75.0
268996,2008-08-07,721987,2568,3,45.5
68845,1998-05-14,787473,1559,4,25.99
467941,1992-04-19,294698,2858,3,45.5
334184,2009-12-05,266529,1070,4,25.99
701864,2011-08-14,44391,3597,0,19.2
748508,2014-11-22,550349,3026,3,45.5
680782,2002-08-13,335545,2825,3,45.5
43760,1998-07-07,621579,1528,3,45.5
129092,1995-03-30,845056,639,2,75.0
633085,2013-04-16,657862,3597,1,60.0
574241,2007-11-26,840973,1661,3,45.5
263211,2013-05-13,772707,2474,2,75.0
992595,2012-11-02,26720,3713,2,75.0
429445,2020-06-23,872744,601,4,25.99
632348,2008-06-25,296013,2568,0,19.2
424832,2018-11-23,636531,1498,1,60.0
976615,1993-03-09,625612,1802,2,75.0
615886,1994-11-28,510785,3686,2,75.0
933469,2011-02-01,482177,879,4,25.99
919802,2000-07-31,621069,2474,4,25.99
86699,2018-01-12,342839,3431,4,25.99
32819,1991-01-27,999150,2556,2,75.0
590222,1995-01-07,743762,2252,1,60.0
119100,2012-04-01,342269,1862,3,45.5
676093,1998-07-01,761480,3387,3,45.5
922075,2009-06-10,253926,3431,1,60.0
386178,2000-04-03,997331,77,0,19.2
747409,2008-09-12,574241,3579,3,45.5
986235,2003-08-09,718651,2858,4,25.99
333133,1994-03-14,126784,639,4,25.99
249293,1994-03-22,750294,431,1,60.0
366732,2011-02-20,106201,1862,1,60.0
438350,2012-08-13,951798,2729,0,19.2
524419,2009-11-23,455522,3726,2,75.0
867089,2002-08-02,913706,1101,2,75.0
230130,2002-12-22,419016,3579,2,75.0
243704,1995-06-11,436015,2775,1,60.0
993756,1991-06-11,869679,1498,4,25.99
69795,2007-01-02,818638,2775,3,45.5
719884,1996-06-06,688205,3753,4,25.99
828255,2018-05-11,985410,3753,1,60.0
510296,2018-08-18,373885,402,0,19.2
134872,2003-11-20,437752,2775,1,60.0
774837,2020-01-06,577933,1444,1,60.0
344562,2014-06-04,713796,3686,3,45.5
414490,2011-07-09,996403,2858,1,60.0
914358,2015-02-24,993981,3726,1,60.0
561619,2007-06-24,139152,1186,2,75.0
824244,2014-06-29,491240,1708,0,19.2
513326,2017-06-01,750294,666,3,45.5
13393,2018-05-20,28355,2474,4,25.99
400731,2010-11-27,649409,3492,3,45.5
41303,1996-04-30,612706,2060,3,45.5
206273,2006-12-05,366029,879,2,75.0
71210,2016-09-19,557012,1862,1,60.0
14521,2015-10-19,281825,2568,4,25.99
291231,2004-03-23,613593,1186,3,45.5
369637,2001-05-15,657862,1975,4,25.99
303928,2014-09-05,858780,990,2,75.0
690086,2015-02-15,758193,2060,2,75.0
290709,2011-07-04,430565,1143,2,75.0
269911,1996-04-14,699864,431,3,45.5
365742,1992-04-23,181497,1240,2,75.0
691184,2011-07-13,100743,3111,4,25.99
620535,2017-12-11,819767,639,2,75.0
358913,2017-04-04,922835,1186,4,25.99
391125,2013-04-10,555978,3570,0,19.2
750348,2014-05-15,204887,3570,4,25.99
568777,1997-01-07,571888,1070,2,75.0
91825,1997-06-01,251009,601,0,19.2
382332,1996-05-17,278643,1926,0,19.2
878809,1993-04-14,422044,3345,4,25.99
650813,2006-08-23,116332,3343,2,75.0
717490,2009-10-04,725144,3592,2,75.0
125267,2015-11-24,247878,2623,4,25.99
438963,2018-07-31,480900,747,4,25.99
682629,2011-04-08,186640,2043,4,25.99
726318,2013-07-03,437308,3345,1,60.0
340122,2004-10-28,225564,2623,2,75.0
63657,2012-01-09,190266,275,1,60.0
502426,2018-10-17,555656,1240,4,25.99
179366,2016-09-15,302252,1583,1,60.0
652988,2005-06-27,61818,3686,0,19.2
659657,1997-06-29,944844,2252,2,75.0
453542,2014-12-10,396060,625,2,75.0
723605,2020-05-05,979724,2127,3,45.5
106897,1994-07-08,462572,1862,1,60.0
391006,1991-12-11,389541,402,3,45.5
729825,1995-10-01,268639,1559,1,60.0
406214,1999-07-19,598608,1474,3,45.5
35907,1993-08-26,569919,1143,3,45.5
243255,2019-11-16,613424,3345,1,60.0
746732,2001-01-28,409592,1708,0,19.2
410298,2011-08-13,909858,2568,1,60.0
511005,1992-08-10,442194,1697,4,25.99
479764,2020-05-14,723969,1240,3,45.5
30425,2018-11-24,840586,1557,4,25.99
721757,1995-04-15,68942,2537,2,75.0
621115,2014-01-25,17664,344,3,45.5
172720,2003-01-12,705893,1594,2,75.0
279350,2000-06-15,413113,3357,3,45.5
42681,2005-05-03,589833,1756,3,45.5
935200,1994-08-26,933379,1101,4,25.99
526696,2011-03-07,817369,3592,3,45.5
152167,2010-08-17,929419,512,1,60.0
755686,2018-09-26,458226,601,4,25.99
110870,1990-12-18,386960,2556,4,25.99
91399,2016-03-26,933596,3246,3,45.5
969117,2014-11-10,340039,1528,0,19.2
628225,1996-06-02,416830,698,0,19.2
776402,2007-02-27,613424,3026,1,60.0
351695,1998-12-25,823760,2043,2,75.0
649719,2005-01-15,927806,3836,1,60.0
182747,2007-12-12,508144,1065,4,25.99
798532,2020-12-13,300451,625,4,25.99
328602,2020-12-27,205499,2720,2,75.0
98088,2006-07-28,578578,1559,2,75.0
21980,1997-10-06,139152,1975,2,75.0
593364,2007-10-09,315514,1444,2,75.0
818681,1991-09-09,328456,2623,4,25.99
37497,2012-03-19,476753,2043,3,45.5
97014,2012-12-08,28355,499,2,75.0
61274,2005-06-01,263580,2248,1,60.0
388426,2008-05-19,627168,1661,0,19.2
108329,1993-03-13,373953,3726,0,19.2
687826,2004-07-06,261993,2245,2,75.0
503681,2006-06-19,762827,1756,3,45.5
714008,1997-03-31,806123,1661,2,75.0
833376,2004-06-17,232377,3431,2,75.0
345658,2014-01-26,832474,2245,4,25.99
42712,1998-02-28,834742,601,2,75.0
799430,2011-11-16,433022,1661,3,45.5
270274,1995-01-02,793646,3678,3,45.5
864521,2017-07-29,323413,2143,2,75.0
550298,2015-07-03,816499,3345,0,19.2
435249,2000-08-27,817369,2120,4,25.99
570750,2001-10-24,415863,1594,2,75.0
20074,1999-12-15,760588,3570,4,25.99
712366,1997-08-15,425036,1056,1,60.0
330808,2002-05-10,837673,2474,2,75.0
733153,2014-07-07,492670,3343,2,75.0
860552,1997-11-27,761480,1862,2,75.0
142956,2009-12-12,747533,499,3,45.5
782899,1990-11-12,605351,499,4,25.99
845943,2005-06-23,398677,666,3,45.5
449505,1990-11-04,651910,1802,0,19.2
853941,2003-08-20,296013,2537,2,75.0
946484,2007-11-17,331314,747,1,60.0
94694,2007-11-25,858780,1143,4,25.99
833001,2005-03-17,300451,415,0,19.2
838342,2011-09-05,786509,2656,1,60.0
439107,2003-08-07,832474,1498,4,25.99
737768,2005-05-27,107036,639,4,25.99
630254,2009-12-31,401256,3446,3,45.5
25496,1992-12-11,265880,747,3,45.5
203812,2020-03-10,753661,1498,2,75.0
494491,1996-10-21,921596,1240,0,19.2
574381,2020-09-22,865319,2245,2,75.0
754137,2008-08-03,437308,344,0,19.2
666238,1993-12-19,675814,2552,2,75.0
158742,2011-01-28,301308,77,4,25.99
691077,2005-05-27,626732,361,1,60.0
252741,1991-08-13,127150,1065,4,25.99
537176,1997-08-02,439785,1557,2,75.0
624946,2013-12-03,112596,66,1,60.0
785383,1997-11-30,951689,2252,0,19.2
412094,2020-02-02,732332,2775,3,45.5
470431,2007-11-16,582929,2720,3,45.5
268098,2008-11-21,807295,2629,3,45.5
966175,1996-11-29,432046,2623,0,19.2
797334,2002-08-22,110684,2537,3,45.5
124221,1998-08-30,88199,3492,4,25.99
256824,2002-04-28,55747,1143,2,75.0
180583,2001-05-14,512192,42,3,45.5
506952,2008-03-19,806298,3246,4,25.99
905024,2001-02-01,228990,1498,4,25.99
982966,2007-06-06,872744,402,0,19.2
842888,2001-01-14,511032,2120,1,60.0
865103,2011-07-14,994654,3570,2,75.0
129075,1990-07-24,569919,3836,4,25.99
5386,2003-10-24,887614,2127,0,19.2
889219,2019-03-19,960267,42,2,75.0
899052,1990-12-27,577933,1583,1,60.0
313945,2013-07-18,922835,77,4,25.99
433002,2019-06-27,294698,1120,4,25.99
564058,2020-08-17,52242,1186,0,19.2
410056,1996-07-22,636531,2825,2,75.0
939111,1997-06-02,106201,1528,3,45.5
908123,2014-05-09,790797,698,0,19.2
201742,2004-12-28,204260,2844,4,25.99
360777,2005-12-20,288900,3026,4,25.99
163727,1990-06-16,858887,3579,1,60.0
736409,2013-05-30,721987,2629,1,60.0
432936,2014-11-12,922350,431,0,19.2
991126,1990-08-04,967768,1557,3,45.5
387081,1996-01-19,705893,2623,1,60.0
229074,1998-11-28,437752,2060,0,19.2
495628,2018-06-19,604991,3492,2,75.0
838079,2013-04-11,525487,3953,0,19.2
963947,1998-05-18,652492,3246,1,60.0
81243,2019-06-08,613424,1926,0,19.2
469191,1991-10-09,672615,1186,1,60.0
144543,1998-09-14,612706,2891,3,45.5
620076,2018-08-12,391052,625,0,19.2
278755,2008-06-06,706070,3345,1,60.0
563844,2012-02-16,504318,1559,4,25.99
917270,2011-04-08,491663,3570,1,60.0
53332,2011-11-22,136282,77,2,75.0
913356,1994-11-05,952255,1498,0,19.2
533417,2018-11-04,289165,698,2,75.0
334731,2015-12-29,318908,1594,2,75.0
490152,1992-06-02,603339,1430,1,60.0
255807,1999-03-29,894255,415,1,60.0
270283,2002-08-15,367843,2552,2,75.0
832486,2013-03-04,263580,2720,0,19.2
216345,2020-02-01,564640,3345,2,75.0
499431,2009-03-27,820712,1862,4,25.99
478431,1997-02-12,909148,2568,2,75.0
889679,2001-08-25,613593,2858,2,75.0
188428,1999-03-10,395335,2043,3,45.5
164929,2020-02-18,870372,2248,0,19.2
192374,2015-02-05,951689,1240,4,25.99
935149,1991-12-20,876781,1697,3,45.5
922593,2017-02-24,881514,3570,0,19.2
363723,2001-08-05,564640,1975,4,25.99
878310,2006-04-04,765585,3570,3,45.5
89200,2002-06-04,766833,3570,2,75.0
621647,2007-01-10,390133,1594,1,60.0
530230,1996-06-17,389541,1170,3,45.5
505357,2006-02-26,578578,1594,3,45.5
428071,1996-06-05,130814,1498,0,19.2
695781,2018-08-18,293997,2537,3,45.5
951064,1992-07-30,574241,1186,3,45.5
804050,2001-12-07,806123,3678,3,45.5
540097,2017-09-08,321219,1474,4,25.99
320659,2019-10-25,823059,3005,4,25.99
251607,2017-09-02,718017,3592,2,75.0
94454,2015-05-23,130814,3357,2,75.0
534626,2006-06-03,807665,3678,4,25.99
402559,2018-10-20,439785,3836,3,45.5
145321,2016-02-23,56987,3592,1,60.0
690158,1997-12-19,11691,1557,0,19.2
686040,2004-01-21,323413,2844,4,25.99
472329,2000-04-12,28481,1557,4,25.99
387859,1991-01-06,422744,2729,3,45.5
306585,2003-10-07,509290,3026,0,19.2
785958,2014-04-27,45493,1474,2,75.0
326484,1991-04-26,176973,698,1,60.0
395915,2003-01-10,782487,625,0,19.2
304345,1997-06-05,635012,431,3,45.5
821365,2011-06-03,933596,3836,1,60.0
274417,1999-10-30,377329,77,4,25.99
141812,2009-06-06,46350,601,2,75.0
612066,2010-04-23,338030,2245,2,75.0
952137,1990-10-15,965460,3492,2,75.0
445869,2003-04-29,104395,2891,0,19.2
148116,2011-01-01,321671,3597,0,19.2
860170,2013-03-17,984249,3449,2,75.0
563381,2004-05-30,838250,3449,0,19.2
385201,2014-01-02,947243,1430,3,45.5
839583,2000-12-16,15092,1430,3,45.5
892535,2006-06-15,747918,390,1,60.0
338157,2012-12-16,197601,1056,0,19.2
629446,2001-12-04,317885,3592,2,75.0
386872,2014-11-14,280459,42,1,60.0
863397,1999-09-23,52242,1802,4,25.99
269479,2017-02-05,237695,1975,4,25.99
957794,2003-06-14,350494,2891,4,25.99
72025,2008-05-07,114969,1559,4,25.99
121644,2007-04-01,511783,3686,2,75.0
42261,2002-10-26,306805,2143,1,60.0
177962,1998-04-15,114541,44,1,60.0
255123,1993-03-05,783333,3753,3,45.5
306176,2000-07-25,114541,2623,1,60.0
709923,1995-07-30,541014,3836,3,45.5
88858,2006-07-16,961154,1802,3,45.5
727,1992-01-15,950787,2120,3,45.5
955106,1993-08-30,826860,3387,1,60.0
443896,2002-09-18,619313,3446,3,45.5
659866,2006-05-20,912467,3713,1,60.0
601396,1995-03-18,180584,2248,0,19.2
768444,1996-10-25,197601,747,1,60.0
180868,2015-12-01,835047,3431,0,19.2
229291,1996-06-06,60719,3579,1,60.0
144411,1996-07-24,811468,2629,3,45.5
528599,1995-07-10,35446,1594,4,25.99
525609,1991-08-12,869967,390,3,45.5
263425,2002-02-28,462572,1594,4,25.99
139603,1993-03-24,546933,2656,3,45.5
307992,2018-04-25,621797,3357,3,45.5
104876,1997-11-23,627168,1070,4,25.99
990800,2020-02-23,391332,1557,3,45.5
318164,2017-12-26,608175,2259,1,60.0
509394,2009-03-03,623511,2259,0,19.2
720616,2013-02-26,64849,2252,4,25.99
791260,1994-10-01,181497,879,4,25.99
694635,2015-09-20,620979,275,3,45.5
361122,1995-07-31,617975,3579,0,19.2
108376,1991-11-23,715390,1926,0,19.2
572477,2017-12-02,865319,3492,0,19.2
827444,2003-01-26,933312,2046,2,75.0
125127,2004-04-22,409753,3026,4,25.99
575126,2017-04-11,280459,625,4,25.99
94439,2017-04-20,167307,1594,4,25.99
341415,2017-03-22,169499,3357,3,45.5
660306,2012-11-07,466865,3492,4,25.99
272321,2005-12-02,169499,2623,0,19.2
670775,1992-01-22,486569,990,2,75.0
780769,1995-11-04,716605,3570,2,75.0
849705,1990-07-30,960267,990,4,25.99
423475,2019-01-20,252581,601,0,19.2
413262,1993-10-27,845837,1708,1,60.0
899586,2000-04-03,37508,3111,0,19.2
274647,2011-12-26,179330,2248,1,60.0
97995,2004-05-05,735984,2127,3,45.5
246800,2000-11-29,816755,44,0,19.2
415898,2016-08-15,971761,2552,1,60.0
946712,1998-02-19,484697,1170,4,25.99
466874,2010-10-12,546431,3343,3,45.5
666633,2008-06-19,422044,1697,1,60.0
912518,2001-08-26,704717,1559,3,45.5
984762,2006-12-12,528992,3449,0,19.2
579622,2007-09-08,812617,1070,0,19.2
109621,2020-08-15,525487,499,1,60.0
312133,2004-10-12,176973,3570,4,25.99
426843,2005-09-11,865033,1120,2,75.0
411848,2003-07-31,128760,3570,1,60.0
254000,2000-07-26,604016,3579,1,60.0
624271,2001-04-27,40070,66,0,19.2
868455,1998-10-22,104395,2252,1,60.0
395654,2012-08-12,462442,1862,3,45.5
365062,2005-11-14,675814,3246,2,75.0
621440,2010-02-04,468954,3246,1,60.0
994680,2020-12-25,559876,2046,3,45.5
988655,2004-11-24,243324,1528,2,75.0
919977,2003-07-06,331214,2552,4,25.99
662071,2004-10-09,277025,2252,3,45.5
231450,2014-11-13,606008,431,1,60.0
711093,2016-05-06,152229,1594,1,60.0
965004,1997-10-19,129941,1528,4,25.99
733425,2003-08-08,60719,344,1,60.0
641679,1992-12-25,278964,2775,4,25.99
995902,1992-12-01,633542,3005,4,25.99
916234,2004-05-29,598608,3345,1,60.0
590650,2010-05-26,379569,2629,0,19.2
553107,1999-01-01,487910,601,0,19.2
725878,2008-07-08,80496,3357,1,60.0
375452,1996-09-25,415863,2252,0,19.2
455910,2010-09-01,636531,3246,1,60.0
454298,2006-08-16,791155,1101,3,45.5
723446,1992-07-29,645387,1708,3,45.5
25326,2019-08-02,455522,1559,3,45.5
753478,2006-10-14,943161,275,3,45.5
984772,2018-07-31,771380,3597,4,25.99
476472,2003-08-17,716605,499,3,45.5
903667,2013-03-15,101399,1498,3,45.5
618063,2010-11-21,617516,2143,3,45.5
745822,2001-08-03,333693,2537,3,45.5
395497,2019-02-04,95284,2474,0,19.2
700156,2006-12-19,431544,2891,3,45.5
141160,2006-09-06,366029,3597,0,19.2
406100,2006-01-16,321671,2672,2,75.0
639224,2019-10-13,167307,1661,0,19.2
317267,2003-03-19,430565,1583,2,75.0
340485,1997-01-09,601860,431,2,75.0
691771,1996-02-18,512437,1559,4,25.99
458914,2001-08-18,484437,666,0,19.2
187523,1996-07-08,293997,639,1,60.0
424999,1991-08-04,437945,698,0,19.2
303367,2014-02-06,385068,1056,1,60.0
919788,2019-06-15,647246,3570,4,25.99
84150,2018-02-26,160174,2720,0,19.2
594169,2006-02-22,812617,879,2,75.0
571465,2015-01-23,636123,3570,3,45.5
22614,1992-09-26,322882,66,0,19.2
464400,2012-03-01,455079,2552,3,45.5
444274,1994-10-03,783174,2651,3,45.5
224342,2020-05-09,331614,3026,2,75.0
285494,2012-10-11,713682,3726,1,60.0
539509,2000-11-28,958494,1697,3,45.5
829142,2003-01-04,500303,1430,1,60.0
921986,2004-08-18,310278,3686,0,19.2
584977,1999-07-01,645387,2672,0,19.2
135236,2009-02-22,895965,1975,3,45.5
139790,2002-08-01,639874,2556,4,25.99
785396,2015-11-06,551884,2672,2,75.0
53024,2007-03-19,65526,1594,0,19.2
767587,1993-12-26,362096,3579,4,25.99
887915,2002-08-12,297266,2720,1,60.0
272745,2009-07-22,265142,1186,2,75.0
608735,2001-03-15,546933,390,2,75.0
250125,1997-08-25,146564,1143,3,45.5
3166,2005-12-23,790797,2143,0,19.2
652900,1996-02-21,649409,747,0,19.2
854425,1994-12-24,95284,2844,1,60.0
667184,1996-12-20,622528,3111,2,75.0
967352,2011-08-17,357299,2248,1,60.0
432225,2009-12-25,759239,1862,0,19.2
603604,2002-05-08,620979,3345,4,25.99
208330,1995-11-19,177452,512,4,25.99
528514,2015-08-07,518601,1070,2,75.0
698134,2003-06-26,106201,1661,4,25.99
964065,2000-01-16,333693,2672,3,45.5
929838,2009-04-23,401303,499,4,25.99
629297,2002-04-02,912467,1708,0,19.2
273395,2010-06-15,500205,625,3,45.5
262167,2002-01-02,636123,2248,4,25.99
674188,2007-12-26,199536,2552,1,60.0
320106,1995-02-23,771380,639,0,19.2
951235,1994-02-04,768465,1975,1,60.0
704405,1999-06-03,24432,1583,1,60.0
637257,2012-03-09,563867,990,4,25.99
102157,1992-11-01,821275,1186,2,75.0
235037,2017-07-03,735984,2729,0,19.2
807282,2014-12-17,858727,1594,1,60.0
861558,1997-10-04,742235,499,0,19.2
230401,2011-04-15,718651,2043,2,75.0
649985,2017-10-20,602012,2844,2,75.0
628169,1999-08-21,549599,2656,2,75.0
766527,2012-12-13,582047,2720,2,75.0
366075,2011-11-23,548845,402,3,45.5
763138,1996-02-15,722825,1349,0,19.2
714327,2011-06-30,285613,1056,2,75.0
8794,1995-07-20,17664,3343,1,60.0
996216,1994-04-09,505566,288,0,19.2
